YEAR,MONTH,DAY,TMAX,TMIN,TMEAN,RH,WIND_SPEED
2011,2,28.0,34.0,16.0,23.9,86.0,8.0
2011,3,1.0,12.0,2.5,4.399999999999999,109.0,-19.0
2011,3,2.0,6.199999999999999,5.600000000000001,50.8,83.0,25.0
2011,3,3.0,12.0,47.6,50.8,83.0,23.0
2011,3,4.0,12.0,44.5,46.4,67.0,23.0
2011,3,5.0,6.199999999999999,5.600000000000001,4.399999999999999,83.0,23.0
2011,3,6.0,6.199999999999999,5.600000000000001,50.8,41.0,25.0
2011,3,7.0,48.2,5.600000000000001,8.8,67.0,25.0
2011,3,8.0,48.2,47.6,8.8,109.0,23.0
2011,3,9.0,54.0,47.6,8.8,67.0,-17.0
2011,3,10.0,6.199999999999999,2.5,50.8,41.0,25.0
2011,3,11.0,12.0,47.6,8.8,67.0,-19.0
2011,3,12.0,54.0,44.5,4.399999999999999,41.0,25.0
2011,3,13.0,6.199999999999999,2.5,46.4,67.0,-19.0
2011,3,14.0,54.0,5.600000000000001,8.8,109.0,-17.0
2011,3,15.0,6.199999999999999,2.5,8.8,83.0,-17.0
2011,3,16.0,12.0,47.6,4.399999999999999,41.0,23.0
2011,3,17.0,48.2,47.6,46.4,83.0,-19.0
2011,3,18.0,6.199999999999999,5.600000000000001,50.8,41.0,25.0
2011,3,19.0,12.0,5.600000000000001,50.8,83.0,-19.0
2011,3,20.0,48.2,5.600000000000001,46.4,41.0,25.0
2011,3,21.0,54.0,2.5,50.8,109.0,23.0
2011,3,22.0,48.2,47.6,46.4,83.0,23.0
2011,3,23.0,54.0,47.6,8.8,67.0,23.0
2011,3,24.0,54.0,2.5,50.8,109.0,-17.0
2011,3,25.0,12.0,2.5,46.4,109.0,-17.0
2011,3,26.0,48.2,47.6,46.4,41.0,23.0
2011,3,27.0,12.0,2.5,46.4,41.0,-19.0
2011,3,28.0,54.0,5.600000000000001,8.8,109.0,25.0
2011,3,29.0,48.2,5.600000000000001,46.4,67.0,25.0
2011,3,30.0,6.199999999999999,44.5,8.8,109.0,25.0
2011,3,31.0,6.199999999999999,44.5,50.8,109.0,-17.0
2011,4,1.0,11.399999999999999,45.5,48.8,59.0,-15.0
2011,4,2.0,52.5,11.5,43.2,59.0,19.0
2011,4,3.0,18.5,11.5,48.8,93.0,19.0
2011,4,4.0,45.4,11.5,14.8,43.0,21.0
2011,4,5.0,18.5,40.5,9.2,59.0,21.0
2011,4,6.0,52.5,40.5,14.8,77.0,-15.0
2011,4,7.0,45.4,6.5,9.2,43.0,21.0
2011,4,8.0,52.5,11.5,43.2,93.0,21.0
2011,4,9.0,18.5,45.5,48.8,43.0,19.0
2011,4,10.0,11.399999999999999,6.5,14.8,77.0,21.0
2011,4,11.0,18.5,45.5,48.8,77.0,-13.0
2011,4,12.0,18.5,45.5,14.8,43.0,19.0
2011,4,13.0,11.399999999999999,11.5,48.8,77.0,-15.0
2011,4,14.0,11.399999999999999,45.5,9.2,77.0,-15.0
2011,4,15.0,11.399999999999999,40.5,14.8,93.0,21.0
2011,4,16.0,52.5,40.5,9.2,93.0,21.0
2011,4,17.0,52.5,45.5,9.2,59.0,19.0
2011,4,18.0,45.4,40.5,48.8,43.0,19.0
2011,4,19.0,18.5,40.5,9.2,43.0,19.0
2011,4,20.0,11.399999999999999,45.5,43.2,77.0,19.0
2011,4,21.0,52.5,6.5,43.2,77.0,-13.0
2011,4,22.0,18.5,11.5,48.8,59.0,19.0
2011,4,23.0,52.5,6.5,14.8,59.0,19.0
2011,4,24.0,45.4,40.5,9.2,59.0,-13.0
2011,4,25.0,52.5,40.5,9.2,59.0,-15.0
2011,4,26.0,52.5,6.5,9.2,93.0,-13.0
2011,4,27.0,18.5,6.5,9.2,77.0,-13.0
2011,4,28.0,18.5,40.5,14.8,59.0,21.0
2011,4,29.0,52.5,11.5,14.8,59.0,-13.0
2011,4,30.0,52.5,6.5,9.2,43.0,19.0
2011,5,1.0,70.0,57.0,-1.7000000000000028,55.0,39.0
2011,5,2.0,62.9,57.0,66.3,55.0,39.0
2011,5,3.0,70.0,-5.0,66.3,123.0,39.0
2011,5,4.0,2.0,57.0,66.3,95.0,36.0
2011,5,5.0,62.9,-5.0,66.3,95.0,-29.0
2011,5,6.0,-5.100000000000001,63.0,-1.7000000000000028,123.0,36.0
2011,5,7.0,-5.100000000000001,57.0,60.0,123.0,-29.0
2011,5,8.0,-5.100000000000001,-5.0,60.0,123.0,36.0
2011,5,9.0,62.9,-5.0,-8.0,27.0,39.0
2011,5,10.0,62.9,-5.0,-8.0,55.0,36.0
2011,5,11.0,62.9,57.0,-8.0,55.0,-32.0
2011,5,12.0,70.0,-11.0,-8.0,27.0,-29.0
2011,5,13.0,62.9,-5.0,60.0,95.0,39.0
2011,5,14.0,-5.100000000000001,63.0,60.0,55.0,-29.0
2011,5,15.0,2.0,57.0,-1.7000000000000028,95.0,-32.0
2011,5,16.0,70.0,57.0,60.0,27.0,-29.0
2011,5,17.0,-5.100000000000001,-11.0,-8.0,123.0,39.0
2011,5,18.0,62.9,57.0,60.0,27.0,-29.0
2011,5,19.0,-5.100000000000001,-11.0,-1.7000000000000028,123.0,-29.0
2011,5,20.0,62.9,-11.0,66.3,55.0,-29.0
2011,5,21.0,2.0,-5.0,-8.0,55.0,39.0
2011,5,22.0,70.0,57.0,-1.7000000000000028,27.0,-29.0
2011,5,23.0,-5.100000000000001,-5.0,-1.7000000000000028,123.0,-29.0
2011,5,24.0,2.0,63.0,-1.7000000000000028,123.0,36.0
2011,5,25.0,62.9,63.0,60.0,123.0,39.0
2011,5,26.0,62.9,-11.0,-1.7000000000000028,95.0,-32.0
2011,5,27.0,2.0,-11.0,60.0,95.0,36.0
2011,5,28.0,62.9,-11.0,66.3,123.0,36.0
2011,5,29.0,70.0,-5.0,-8.0,123.0,-32.0
2011,5,30.0,70.0,-11.0,-1.7000000000000028,95.0,39.0
2011,5,31.0,62.9,57.0,-8.0,95.0,-32.0
2011,6,1.0,9.399999999999999,40.2,8.2,77.0,-11.0
2011,6,2.0,43.4,6.199999999999999,8.2,77.0,-15.0
2011,6,3.0,53.2,45.6,8.2,45.0,23.0
2011,6,4.0,9.399999999999999,40.2,15.399999999999999,111.0,23.0
2011,6,5.0,9.399999999999999,6.199999999999999,42.2,79.0,-15.0
2011,6,6.0,43.4,6.199999999999999,42.2,79.0,-15.0
2011,6,7.0,9.399999999999999,6.199999999999999,15.399999999999999,79.0,-15.0
2011,6,8.0,9.399999999999999,6.199999999999999,15.399999999999999,111.0,19.0
2011,6,9.0,53.2,40.2,42.2,111.0,-11.0
2011,6,10.0,19.200000000000003,40.2,49.4,45.0,-11.0
2011,6,11.0,43.4,40.2,15.399999999999999,45.0,-11.0
2011,6,12.0,43.4,6.199999999999999,49.4,77.0,-11.0
2011,6,13.0,19.200000000000003,45.6,42.2,79.0,19.0
2011,6,14.0,43.4,11.600000000000001,49.4,79.0,-15.0
2011,6,15.0,19.200000000000003,45.6,42.2,111.0,19.0
2011,6,16.0,43.4,45.6,15.399999999999999,77.0,-11.0
2011,6,17.0,53.2,40.2,15.399999999999999,111.0,-15.0
2011,6,18.0,53.2,45.6,42.2,111.0,23.0
2011,6,19.0,9.399999999999999,11.600000000000001,15.399999999999999,111.0,-11.0
2011,6,20.0,53.2,40.2,42.2,45.0,-11.0
2011,6,21.0,19.200000000000003,6.199999999999999,49.4,79.0,-15.0
2011,6,22.0,9.399999999999999,6.199999999999999,15.399999999999999,79.0,19.0
2011,6,23.0,53.2,6.199999999999999,8.2,45.0,23.0
2011,6,24.0,43.4,45.6,49.4,77.0,-15.0
2011,6,25.0,53.2,6.199999999999999,15.399999999999999,79.0,19.0
2011,6,26.0,9.399999999999999,11.600000000000001,42.2,45.0,23.0
2011,6,27.0,53.2,45.6,42.2,79.0,19.0
2011,6,28.0,9.399999999999999,6.199999999999999,42.2,77.0,23.0
2011,6,29.0,53.2,45.6,8.2,79.0,23.0
2011,6,30.0,53.2,40.2,42.2,77.0,-15.0
2011,7,1.0,29.4,25.5,28.4,69.0,0.0
2011,7,2.0,25.4,30.7,23.5,73.0,9.0
2011,7,3.0,29.4,21.5,32.4,69.0,9.0
2011,7,4.0,25.4,26.7,27.5,73.0,9.0
2011,7,5.0,35.0,26.7,32.4,73.0,9.0
2011,7,6.0,25.4,21.5,28.4,73.0,0.0
2011,7,7.0,29.4,21.5,28.4,96.0,5.0
2011,7,8.0,31.0,26.7,23.5,92.0,5.0
2011,7,9.0,31.0,25.5,23.5,96.0,0.0
2011,7,10.0,25.4,30.7,28.4,92.0,4.0
2011,7,11.0,31.0,30.7,27.5,73.0,5.0
2011,7,12.0,29.4,25.5,28.4,69.0,9.0
2011,7,13.0,31.0,26.7,23.5,96.0,4.0
2011,7,14.0,35.0,21.5,28.4,96.0,5.0
2011,7,15.0,29.4,25.5,23.5,69.0,9.0
2011,7,16.0,35.0,30.7,28.4,92.0,9.0
2011,7,17.0,31.0,25.5,23.5,73.0,4.0
2011,7,18.0,31.0,26.7,23.5,73.0,4.0
2011,7,19.0,25.4,25.5,23.5,69.0,0.0
2011,7,20.0,31.0,21.5,27.5,69.0,5.0
2011,7,21.0,25.4,21.5,32.4,96.0,9.0
2011,7,22.0,31.0,26.7,32.4,92.0,4.0
2011,7,23.0,29.4,26.7,23.5,92.0,4.0
2011,7,24.0,31.0,26.7,27.5,92.0,4.0
2011,7,25.0,25.4,21.5,27.5,73.0,9.0
2011,7,26.0,35.0,26.7,32.4,69.0,0.0
2011,7,27.0,31.0,26.7,28.4,96.0,5.0
2011,7,28.0,25.4,30.7,32.4,92.0,4.0
2011,7,29.0,31.0,21.5,32.4,96.0,4.0
2011,7,30.0,25.4,30.7,27.5,73.0,4.0
2011,7,31.0,35.0,30.7,23.5,69.0,9.0
2011,8,1.0,52.5,46.8,49.3,72.0,21.0
2011,8,2.0,8.8,42.6,49.3,57.0,21.0
2011,8,3.0,8.8,4.600000000000001,49.3,72.0,-13.0
2011,8,4.0,52.5,4.600000000000001,49.3,57.0,21.0
2011,8,5.0,46.8,42.6,11.3,72.0,25.0
2011,8,6.0,14.5,42.6,49.3,110.0,-17.0
2011,8,7.0,46.8,46.8,45.4,72.0,-13.0
2011,8,8.0,52.5,4.600000000000001,49.3,95.0,21.0
2011,8,9.0,46.8,8.8,49.3,72.0,-17.0
2011,8,10.0,14.5,8.8,49.3,57.0,21.0
2011,8,11.0,46.8,42.6,11.3,72.0,-13.0
2011,8,12.0,46.8,4.600000000000001,49.3,95.0,25.0
2011,8,13.0,8.8,4.600000000000001,7.399999999999999,72.0,-17.0
2011,8,14.0,8.8,42.6,7.399999999999999,110.0,21.0
2011,8,15.0,14.5,4.600000000000001,11.3,72.0,21.0
2011,8,16.0,52.5,46.8,11.3,95.0,-17.0
2011,8,17.0,52.5,4.600000000000001,7.399999999999999,57.0,21.0
2011,8,18.0,46.8,42.6,49.3,110.0,25.0
2011,8,19.0,46.8,46.8,7.399999999999999,57.0,-17.0
2011,8,20.0,52.5,8.8,49.3,72.0,-17.0
2011,8,21.0,8.8,42.6,45.4,95.0,25.0
2011,8,22.0,46.8,8.8,7.399999999999999,72.0,-17.0
2011,8,23.0,8.8,46.8,45.4,95.0,-17.0
2011,8,24.0,14.5,8.8,7.399999999999999,72.0,25.0
2011,8,25.0,52.5,8.8,45.4,110.0,25.0
2011,8,26.0,8.8,42.6,11.3,72.0,25.0
2011,8,27.0,8.8,46.8,49.3,95.0,21.0
2011,8,28.0,46.8,42.6,49.3,95.0,21.0
2011,8,29.0,46.8,8.8,11.3,57.0,-13.0
2011,8,30.0,46.8,42.6,45.4,95.0,25.0
2011,8,31.0,52.5,8.8,7.399999999999999,72.0,-17.0
2011,9,1.0,58.5,1.6000000000000014,51.9,64.0,-16.0
2011,9,2.0,6.5,53.6,-0.10000000000000142,100.0,-24.0
2011,9,3.0,53.3,50.4,3.5,48.0,36.0
2011,9,4.0,58.5,1.6000000000000014,3.5,48.0,28.0
2011,9,5.0,58.5,50.4,3.5,100.0,28.0
2011,9,6.0,6.5,53.6,-0.10000000000000142,64.0,28.0
2011,9,7.0,53.3,53.6,51.9,48.0,-16.0
2011,9,8.0,1.3000000000000007,1.6000000000000014,-0.10000000000000142,116.0,36.0
2011,9,9.0,6.5,53.6,55.5,100.0,-16.0
2011,9,10.0,58.5,1.6000000000000014,51.9,116.0,-24.0
2011,9,11.0,53.3,1.6000000000000014,55.5,116.0,-24.0
2011,9,12.0,58.5,53.6,3.5,100.0,-16.0
2011,9,13.0,1.3000000000000007,50.4,-0.10000000000000142,48.0,28.0
2011,9,14.0,53.3,50.4,3.5,48.0,-24.0
2011,9,15.0,1.3000000000000007,1.6000000000000014,51.9,116.0,36.0
2011,9,16.0,58.5,50.4,55.5,64.0,-24.0
2011,9,17.0,58.5,53.6,3.5,64.0,28.0
2011,9,18.0,1.3000000000000007,50.4,-0.10000000000000142,48.0,36.0
2011,9,19.0,6.5,1.6000000000000014,3.5,116.0,-24.0
2011,9,20.0,1.3000000000000007,-1.6000000000000014,51.9,64.0,-24.0
2011,9,21.0,1.3000000000000007,-1.6000000000000014,51.9,48.0,-16.0
2011,9,22.0,58.5,-1.6000000000000014,3.5,100.0,36.0
2011,9,23.0,58.5,50.4,3.5,48.0,28.0
2011,9,24.0,6.5,1.6000000000000014,51.9,100.0,36.0
2011,9,25.0,6.5,53.6,-0.10000000000000142,64.0,28.0
2011,9,26.0,53.3,1.6000000000000014,55.5,116.0,36.0
2011,9,27.0,53.3,-1.6000000000000014,3.5,116.0,36.0
2011,9,28.0,1.3000000000000007,1.6000000000000014,55.5,48.0,28.0
2011,9,29.0,1.3000000000000007,53.6,55.5,64.0,36.0
2011,9,30.0,53.3,53.6,51.9,64.0,-16.0
2011,10,1.0,5.200000000000003,-1.5,59.7,63.0,35.0
2011,10,2.0,58.0,-1.5,55.8,33.0,31.0
2011,10,3.0,0.0,56.5,59.7,33.0,-23.0
2011,10,4.0,58.0,53.1,59.7,33.0,31.0
2011,10,5.0,58.0,-1.5,59.7,63.0,-27.0
2011,10,6.0,63.2,-4.899999999999999,59.7,63.0,31.0
2011,10,7.0,58.0,53.1,1.6999999999999993,33.0,-23.0
2011,10,8.0,63.2,53.1,55.8,63.0,35.0
2011,10,9.0,5.200000000000003,-1.5,-2.1999999999999993,91.0,-27.0
2011,10,10.0,63.2,-4.899999999999999,55.8,121.0,35.0
2011,10,11.0,63.2,-4.899999999999999,1.6999999999999993,63.0,31.0
2011,10,12.0,5.200000000000003,53.1,1.6999999999999993,63.0,-23.0
2011,10,13.0,5.200000000000003,-4.899999999999999,59.7,63.0,31.0
2011,10,14.0,5.200000000000003,53.1,55.8,33.0,35.0
2011,10,15.0,63.2,53.1,59.7,63.0,31.0
2011,10,16.0,5.200000000000003,56.5,1.6999999999999993,63.0,35.0
2011,10,17.0,63.2,-1.5,59.7,33.0,35.0
2011,10,18.0,63.2,56.5,55.8,121.0,-27.0
2011,10,19.0,0.0,-4.899999999999999,55.8,91.0,-27.0
2011,10,20.0,58.0,53.1,55.8,63.0,-23.0
2011,10,21.0,0.0,56.5,55.8,121.0,31.0
2011,10,22.0,0.0,53.1,55.8,33.0,31.0
2011,10,23.0,0.0,-4.899999999999999,-2.1999999999999993,33.0,-23.0
2011,10,24.0,5.200000000000003,-4.899999999999999,-2.1999999999999993,91.0,35.0
2011,10,25.0,63.2,56.5,55.8,121.0,-23.0
2011,10,26.0,63.2,56.5,-2.1999999999999993,33.0,-23.0
2011,10,27.0,63.2,56.5,1.6999999999999993,121.0,35.0
2011,10,28.0,0.0,53.1,59.7,33.0,31.0
2011,10,29.0,63.2,-1.5,55.8,63.0,35.0
2011,10,30.0,58.0,-4.899999999999999,-2.1999999999999993,121.0,35.0
2011,10,31.0,5.200000000000003,53.1,55.8,91.0,-23.0
2011,11,1.0,-8.0,64.0,-16.3,134.0,-40.0
2011,11,2.0,-14.7,-20.0,-16.3,50.0,-40.0
2011,11,3.0,69.3,-14.399999999999999,72.3,22.0,-40.0
2011,11,4.0,-14.7,-20.0,72.3,134.0,-38.0
2011,11,5.0,-8.0,69.6,-16.3,50.0,44.0
2011,11,6.0,-14.7,-14.399999999999999,67.7,22.0,-40.0
2011,11,7.0,-8.0,64.0,-11.7,22.0,46.0
2011,11,8.0,69.3,64.0,-16.3,22.0,-40.0
2011,11,9.0,76.0,-20.0,-16.3,134.0,46.0
2011,11,10.0,69.3,-14.399999999999999,67.7,50.0,-38.0
2011,11,11.0,-8.0,-20.0,-11.7,22.0,46.0
2011,11,12.0,76.0,64.0,72.3,22.0,44.0
2011,11,13.0,-14.7,64.0,72.3,106.0,-40.0
2011,11,14.0,69.3,-20.0,-16.3,50.0,-40.0
2011,11,15.0,76.0,-20.0,72.3,134.0,-38.0
2011,11,16.0,-14.7,-20.0,-11.7,134.0,-38.0
2011,11,17.0,-8.0,69.6,-11.7,22.0,-40.0
2011,11,18.0,69.3,-14.399999999999999,72.3,22.0,-38.0
2011,11,19.0,69.3,-14.399999999999999,72.3,50.0,44.0
2011,11,20.0,69.3,64.0,-16.3,22.0,46.0
2011,11,21.0,76.0,-14.399999999999999,67.7,134.0,-38.0
2011,11,22.0,76.0,-20.0,-11.7,106.0,-40.0
2011,11,23.0,69.3,-14.399999999999999,-11.7,106.0,46.0
2011,11,24.0,76.0,69.6,67.7,134.0,46.0
2011,11,25.0,-14.7,69.6,67.7,22.0,-40.0
2011,11,26.0,-14.7,-20.0,72.3,22.0,44.0
2011,11,27.0,-14.7,-20.0,72.3,22.0,-38.0
2011,11,28.0,-8.0,64.0,72.3,50.0,-40.0
2011,11,29.0,-8.0,69.6,-16.3,50.0,-38.0
2011,11,30.0,-14.7,-20.0,-11.7,50.0,-40.0
2011,12,1.0,21.0,35.0,13.0,104.0,-9.0
2011,12,2.0,38.0,14.5,17.7,80.0,-9.0
2011,12,3.0,14.0,35.0,17.7,104.0,13.0
2011,12,4.0,45.0,11.0,17.7,104.0,13.0
2011,12,5.0,45.0,38.5,41.7,104.0,15.0
2011,12,6.0,14.0,35.0,17.7,80.0,-11.0
2011,12,7.0,14.0,35.0,37.0,52.0,15.0
2011,12,8.0,45.0,35.0,13.0,52.0,-11.0
2011,12,9.0,14.0,38.5,17.7,104.0,13.0
2011,12,10.0,14.0,14.5,13.0,76.0,-9.0
2011,12,11.0,38.0,38.5,37.0,52.0,-9.0
2011,12,12.0,38.0,35.0,37.0,76.0,-11.0
2011,12,13.0,21.0,38.5,41.7,52.0,15.0
2011,12,14.0,45.0,35.0,17.7,104.0,-11.0
2011,12,15.0,21.0,35.0,37.0,80.0,13.0
2011,12,16.0,21.0,35.0,13.0,80.0,15.0
2011,12,17.0,14.0,14.5,37.0,80.0,13.0
2011,12,18.0,38.0,11.0,13.0,104.0,-9.0
2011,12,19.0,38.0,35.0,13.0,76.0,15.0
2011,12,20.0,38.0,11.0,37.0,104.0,13.0
2011,12,21.0,45.0,38.5,13.0,52.0,-9.0
2011,12,22.0,45.0,14.5,13.0,104.0,13.0
2011,12,23.0,14.0,38.5,17.7,104.0,13.0
2011,12,24.0,45.0,38.5,37.0,76.0,13.0
2011,12,25.0,21.0,38.5,13.0,104.0,-11.0
2011,12,26.0,45.0,35.0,41.7,76.0,-9.0
2011,12,27.0,45.0,14.5,13.0,80.0,-9.0
2011,12,28.0,38.0,14.5,37.0,76.0,13.0
2011,12,29.0,14.0,14.5,17.7,52.0,15.0
2011,12,30.0,45.0,14.5,41.7,104.0,15.0
2011,12,31.0,45.0,11.0,17.7,80.0,15.0
2012,1,1.0,57.8,58.7,-2.0,96.0,33.0
2012,1,2.0,1.2000000000000028,58.7,-2.0,118.0,33.0
2012,1,3.0,-6.199999999999999,-8.5,-7.300000000000001,118.0,37.0
2012,1,4.0,57.8,58.7,62.0,32.0,33.0
2012,1,5.0,65.2,55.5,62.0,118.0,37.0
2012,1,6.0,-6.199999999999999,58.7,-2.0,96.0,-31.0
2012,1,7.0,-6.199999999999999,55.5,62.0,96.0,33.0
2012,1,8.0,1.2000000000000028,-5.300000000000001,62.0,96.0,-31.0
2012,1,9.0,-6.199999999999999,55.5,-7.300000000000001,96.0,33.0
2012,1,10.0,1.2000000000000028,-8.5,62.0,54.0,33.0
2012,1,11.0,65.2,-8.5,-7.300000000000001,54.0,-31.0
2012,1,12.0,65.2,-5.300000000000001,-7.300000000000001,32.0,-31.0
2012,1,13.0,-6.199999999999999,-8.5,56.7,96.0,37.0
2012,1,14.0,57.8,-5.300000000000001,-7.300000000000001,96.0,33.0
2012,1,15.0,57.8,-8.5,62.0,32.0,-31.0
2012,1,16.0,65.2,-8.5,-7.300000000000001,96.0,33.0
2012,1,17.0,-6.199999999999999,55.5,62.0,32.0,-31.0
2012,1,18.0,57.8,-8.5,56.7,118.0,33.0
2012,1,19.0,-6.199999999999999,55.5,56.7,96.0,33.0
2012,1,20.0,-6.199999999999999,-8.5,-2.0,96.0,-31.0
2012,1,21.0,65.2,-8.5,-2.0,32.0,-27.0
2012,1,22.0,-6.199999999999999,-8.5,-2.0,96.0,33.0
2012,1,23.0,57.8,-5.300000000000001,-7.300000000000001,54.0,-31.0
2012,1,24.0,-6.199999999999999,-5.300000000000001,62.0,96.0,-31.0
2012,1,25.0,57.8,58.7,-2.0,96.0,-31.0
2012,1,26.0,1.2000000000000028,-8.5,-2.0,96.0,-31.0
2012,1,27.0,-6.199999999999999,55.5,-7.300000000000001,54.0,33.0
2012,1,28.0,-6.199999999999999,-5.300000000000001,-2.0,118.0,-27.0
2012,1,29.0,-6.199999999999999,58.7,-7.300000000000001,118.0,37.0
2012,1,30.0,65.2,55.5,-7.300000000000001,32.0,-31.0
2012,1,31.0,-6.199999999999999,58.7,62.0,54.0,33.0
2012,2,1.0,6.5,51.2,2.3999999999999986,119.0,30.0
2012,2,2.0,-0.6999999999999993,55.2,58.4,35.0,-26.0
2012,2,3.0,62.5,51.2,2.3999999999999986,63.0,-26.0
2012,2,4.0,62.5,55.2,53.5,35.0,33.0
2012,2,5.0,55.3,-4.800000000000001,53.5,63.0,-26.0
2012,2,6.0,6.5,55.2,2.3999999999999986,119.0,30.0
2012,2,7.0,55.3,-4.800000000000001,58.4,63.0,-23.0
2012,2,8.0,6.5,-0.8000000000000007,53.5,35.0,30.0
2012,2,9.0,55.3,-0.8000000000000007,53.5,119.0,30.0
2012,2,10.0,55.3,51.2,53.5,35.0,30.0
2012,2,11.0,62.5,-0.8000000000000007,2.3999999999999986,119.0,30.0
2012,2,12.0,55.3,-0.8000000000000007,58.4,35.0,-23.0
2012,2,13.0,6.5,51.2,2.3999999999999986,119.0,-23.0
2012,2,14.0,62.5,-4.800000000000001,58.4,63.0,-23.0
2012,2,15.0,55.3,51.2,58.4,63.0,33.0
2012,2,16.0,55.3,-4.800000000000001,53.5,91.0,-26.0
2012,2,17.0,6.5,55.2,-2.5,119.0,33.0
2012,2,18.0,55.3,-0.8000000000000007,-2.5,63.0,30.0
2012,2,19.0,62.5,51.2,2.3999999999999986,91.0,-23.0
2012,2,20.0,55.3,-4.800000000000001,58.4,119.0,-26.0
2012,2,21.0,6.5,55.2,-2.5,91.0,-23.0
2012,2,22.0,55.3,55.2,-2.5,63.0,33.0
2012,2,23.0,55.3,-0.8000000000000007,2.3999999999999986,35.0,-23.0
2012,2,24.0,55.3,-4.800000000000001,53.5,35.0,33.0
2012,2,25.0,62.5,51.2,-2.5,91.0,33.0
2012,2,26.0,55.3,-4.800000000000001,58.4,63.0,30.0
2012,2,27.0,62.5,-0.8000000000000007,2.3999999999999986,63.0,30.0
2012,2,28.0,62.5,51.2,58.4,119.0,-23.0
2012,2,29.0,62.5,51.2,58.4,35.0,-26.0
2012,3,1.0,49.4,1.5,52.5,80.0,-18.0
2012,3,2.0,49.4,45.5,47.5,65.0,-18.0
2012,3,3.0,5.399999999999999,49.0,52.5,36.0,26.0
2012,3,4.0,12.399999999999999,45.5,52.5,80.0,26.0
2012,3,5.0,5.399999999999999,1.5,8.5,80.0,24.0
